,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
166,Experiment 2,5 Layers,25,12.0,"[[(0.0, 12.0)], [(10, 2.0)], [(10, 2.0)], [(9, 3.0)], [(10, 2.0)], [(0.0, 6.0), (11, 1.0)], [(0.0, 5.0), (7, 2), (11, 1.0)], [(0.0, 6.0), (11, 1.0)], [(0.0, 2.0), (6, 1), (9, 1), (11, 1.0)], [(0.0, 5.0), (6, 3)], [(0.0, 8.0), (9, 1)], [(0.0, 5.0), (6, 2)], [(0.0, 9.0)], [(0.0, 12.0)]]","[[12.0], [2.0], [2.0], [3.0], [2.0], [6.0, 1.0], [5.0, 2, 1.0], [6.0, 1.0], [2.0, 1, 1, 1.0], [5.0, 3], [8.0, 1], [5.0, 2], [9.0], [12.0]]","[(0, 0.0, 0.0), (1, 10, 0.8333333333333334), (2, 10, 0.8333333333333334), (3, 9, 0.75), (4, 10, 0.8333333333333334), (5, 5, 0.4166666666666667), (6, 4, 0.3333333333333333), (7, 5, 0.4166666666666667), (8, 7, 0.5833333333333334), (9, 4, 0.3333333333333333), (10, 3, 0.25), (11, 5, 0.4166666666666667), (12, 3, 0.25), (13, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 10.0, 10.0, 1.0, 0, 10), (3, 9.0, 9.0, 1.0, 0, 9), (4, 10.0, 10.0, 1.0, 0, 10), (5, 5.0, 5.0, 1.0, 6, 11), (6, 4.0, 6.0, 0.6666666666666666, 5, 11), (7, 5.0, 5.0, 1.0, 6, 11), (8, 7.0, 9.0, 0.7777777777777778, 2, 11), (9, 4.0, 7.0, 0.5714285714285714, 5, 12), (10, 3.0, 4.0, 0.75, 8, 12), (11, 5.0, 7.0, 0.7142857142857143, 5, 12), (12, 3.0, 3.0, 1.0, 9, 12)]",75,2,9.473999977111816,0.0
167,Experiment 2,6 Layers,25,11.0,"[[(0.0, 11.0)], [(6, 5.0)], [(6, 5.0)], [(6, 5.0)], [(0.0, 1.0), (8, 3.0)], [(0.0, 1.0), (8, 3.0)], [(0.0, 1.0), (8, 3.0)], [(0.0, 3.0), (10, 1.0)], [(0.0, 3.0), (10, 1.0)], [(0.0, 3.0), (10, 1.0)], [(0.0, 5.0), (7, 1)], [(0.0, 6.0)], [(0.0, 6.0)], [(0.0, 11.0)]]","[[11.0], [5.0], [5.0], [5.0], [1.0, 3.0], [1.0, 3.0], [1.0, 3.0], [3.0, 1.0], [3.0, 1.0], [3.0, 1.0], [5.0, 1], [6.0], [6.0], [11.0]]","[(0, 0.0, 0.0), (1, 6, 0.5454545454545454), (2, 6, 0.5454545454545454), (3, 6, 0.5454545454545454), (4, 7, 0.6363636363636364), (5, 7, 0.6363636363636364), (6, 7, 0.6363636363636364), (7, 7, 0.6363636363636364), (8, 7, 0.6363636363636364), (9, 7, 0.6363636363636364), (10, 5, 0.45454545454545453), (11, 5, 0.45454545454545453), (12, 5, 0.45454545454545453), (13, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 6.0, 6.0, 1.0, 0, 6), (3, 6.0, 6.0, 1.0, 0, 6), (4, 7.0, 7.0, 1.0, 1, 8), (5, 7.0, 7.0, 1.0, 1, 8), (6, 7.0, 7.0, 1.0, 1, 8), (7, 7.0, 7.0, 1.0, 3, 10), (8, 7.0, 7.0, 1.0, 3, 10), (9, 7.0, 7.0, 1.0, 3, 10), (10, 5.0, 6.0, 0.8333333333333334, 5, 11), (11, 5.0, 5.0, 1.0, 6, 11), (12, 5.0, 5.0, 1.0, 6, 11)]",75,2,18.075000047683716,0.0
168,Experiment 2,4 Layers,26,12.0,"[[(0.0, 12.0)], [(10, 2.0)], [(8, 4.0)], [(7, 5.0)], [(10, 2.0)], [(10, 2.0)], [(0.0, 1.0), (9, 3.0)], [(0.0, 6.0), (8, 2)], [(0.0, 3.0), (7, 3)], [(0.0, 6.0)], [(0.0, 6.0), (8, 2)], [(0.0, 6.0), (8, 2)], [(0.0, 4.0), (11, 1.0)], [(0.0, 12.0)]]","[[12.0], [2.0], [4.0], [5.0], [2.0], [2.0], [1.0, 3.0], [6.0, 2], [3.0, 3], [6.0], [6.0, 2], [6.0, 2], [4.0, 1.0], [12.0]]","[(0, 0.0, 0.0), (1, 10, 0.8333333333333334), (2, 8, 0.6666666666666666), (3, 7, 0.5833333333333334), (4, 10, 0.8333333333333334), (5, 10, 0.8333333333333334), (6, 8, 0.6666666666666666), (7, 4, 0.3333333333333333), (8, 6, 0.5), (9, 6, 0.5), (10, 4, 0.3333333333333333), (11, 4, 0.3333333333333333), (12, 7, 0.5833333333333334), (13, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 8.0, 8.0, 1.0, 0, 8), (3, 7.0, 7.0, 1.0, 0, 7), (4, 10.0, 10.0, 1.0, 0, 10), (5, 10.0, 10.0, 1.0, 0, 10), (6, 8.0, 8.0, 1.0, 1, 9), (7, 4.0, 6.0, 0.6666666666666666, 6, 12), (8, 6.0, 9.0, 0.6666666666666666, 3, 12), (9, 6.0, 6.0, 1.0, 6, 12), (10, 4.0, 6.0, 0.6666666666666666, 6, 12), (11, 4.0, 6.0, 0.6666666666666666, 6, 12), (12, 7.0, 7.0, 1.0, 4, 11)]",84,2,5.534999847412109,0.0
169,Experiment 2,5 Layers,26,16.0,"[[(0.0, 16.0)], [(14, 2.0)], [(12, 4.0)], [(14, 2.0)], [(13, 3.0)], [(0.0, 8.0), (9, 1), (11, 1), (15, 1.0)], [(0.0, 6.0), (7, 1), (10, 3), (14, 2.0)], [(0.0, 9.0), (12, 4.0)], [(0.0, 9.0), (12, 2), (15, 1.0)], [(0.0, 7.0), (8, 1), (11, 1), (13, 1)], [(0.0, 10.0), (11, 2), (14, 1)], [(0.0, 10.0), (11, 1), (13, 1), (15, 1.0)], [(0.0, 9.0), (10, 1), (12, 1), (14, 2.0)], [(0.0, 16.0)]]","[[16.0], [2.0], [4.0], [2.0], [3.0], [8.0, 1, 1, 1.0], [6.0, 1, 3, 2.0], [9.0, 4.0], [9.0, 2, 1.0], [7.0, 1, 1, 1], [10.0, 2, 1], [10.0, 1, 1, 1.0], [9.0, 1, 1, 2.0], [16.0]]","[(0, 0.0, 0.0), (1, 14, 0.875), (2, 12, 0.75), (3, 14, 0.875), (4, 13, 0.8125), (5, 5, 0.3125), (6, 4, 0.25), (7, 3, 0.1875), (8, 4, 0.25), (9, 6, 0.375), (10, 3, 0.1875), (11, 3, 0.1875), (12, 3, 0.1875), (13, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 12.0, 12.0, 1.0, 0, 12), (3, 14.0, 14.0, 1.0, 0, 14), (4, 13.0, 13.0, 1.0, 0, 13), (5, 5.0, 7.0, 0.7142857142857143, 8, 15), (6, 4.0, 8.0, 0.5, 6, 14), (7, 3.0, 3.0, 1.0, 9, 12), (8, 4.0, 6.0, 0.6666666666666666, 9, 15), (9, 6.0, 9.0, 0.6666666666666666, 7, 16), (10, 3.0, 6.0, 0.5, 10, 16), (11, 3.0, 5.0, 0.6, 10, 15), (12, 3.0, 5.0, 0.6, 9, 14)]",84,2,13.534000158309937,0.0
170,Experiment 2,6 Layers,26,16.0,"[[(0.0, 16.0)], [(13, 3.0)], [(13, 3.0)], [(12, 4.0)], [(0.0, 2.0), (4, 4), (9, 1), (11, 5.0)], [(0.0, 4.0), (5, 2), (8, 1), (14, 2.0)], [(0.0, 3.0), (4, 2), (7, 5), (14, 2.0)], [(0.0, 3.0), (4, 1), (6, 2), (9, 1), (12, 1), (15, 1.0)], [(0.0, 4.0), (5, 1), (7, 4), (12, 1), (15, 1.0)], [(0.0, 7.0), (9, 4), (15, 1.0)], [(0.0, 6.0), (7, 2), (10, 1), (13, 1)], [(0.0, 6.0), (8, 1), (10, 2), (13, 1)], [(0.0, 6.0), (7, 7)], [(0.0, 16.0)]]","[[16.0], [3.0], [3.0], [4.0], [2.0, 4, 1, 5.0], [4.0, 2, 1, 2.0], [3.0, 2, 5, 2.0], [3.0, 1, 2, 1, 1, 1.0], [4.0, 1, 4, 1, 1.0], [7.0, 4, 1.0], [6.0, 2, 1, 1], [6.0, 1, 2, 1], [6.0, 7], [16.0]]","[(0, 0.0, 0.0), (1, 13, 0.8125), (2, 13, 0.8125), (3, 12, 0.75), (4, 4, 0.25), (5, 7, 0.4375), (6, 4, 0.25), (7, 7, 0.4375), (8, 5, 0.3125), (9, 4, 0.25), (10, 6, 0.375), (11, 6, 0.375), (12, 3, 0.1875), (13, 0.0, 0.0)]","[(1, 13.0, 13.0, 1.0, 0, 13), (2, 13.0, 13.0, 1.0, 0, 13), (3, 12.0, 12.0, 1.0, 0, 12), (4, 4.0, 9.0, 0.4444444444444444, 2, 11), (5, 7.0, 10.0, 0.7, 4, 14), (6, 4.0, 11.0, 0.36363636363636365, 3, 14), (7, 7.0, 12.0, 0.5833333333333334, 3, 15), (8, 5.0, 11.0, 0.45454545454545453, 4, 15), (9, 4.0, 8.0, 0.5, 7, 15), (10, 6.0, 10.0, 0.6, 6, 16), (11, 6.0, 10.0, 0.6, 6, 16), (12, 3.0, 10.0, 0.3, 6, 16)]",84,2,11.15500020980835,0.0
171,Experiment 2,4 Layers,27,12.0,"[[(0.0, 12.0)], [(8, 4.0)], [(4, 1), (9, 3.0)], [(8, 4.0)], [(10, 2.0)], [(10, 2.0)], [(10, 2.0)], [(0.0, 4.0)], [(0.0, 4.0)], [(0.0, 6.0)], [(0.0, 4.0)], [(0.0, 7.0), (11, 1.0)], [(0.0, 4.0)], [(0.0, 12.0)]]","[[12.0], [4.0], [1, 3.0], [4.0], [2.0], [2.0], [2.0], [4.0], [4.0], [6.0], [4.0], [7.0, 1.0], [4.0], [12.0]]","[(0, 0.0, 0.0), (1, 8, 0.6666666666666666), (2, 8, 0.6666666666666666), (3, 8, 0.6666666666666666), (4, 10, 0.8333333333333334), (5, 10, 0.8333333333333334), (6, 10, 0.8333333333333334), (7, 8, 0.6666666666666666), (8, 8, 0.6666666666666666), (9, 6, 0.5), (10, 8, 0.6666666666666666), (11, 4, 0.3333333333333333), (12, 8, 0.6666666666666666), (13, 0.0, 0.0)]","[(1, 8.0, 8.0, 1.0, 0, 8), (2, 8.0, 9.0, 0.8888888888888888, 0, 9), (3, 8.0, 8.0, 1.0, 0, 8), (4, 10.0, 10.0, 1.0, 0, 10), (5, 10.0, 10.0, 1.0, 0, 10), (6, 10.0, 10.0, 1.0, 0, 10), (7, 8.0, 8.0, 1.0, 4, 12), (8, 8.0, 8.0, 1.0, 4, 12), (9, 6.0, 6.0, 1.0, 6, 12), (10, 8.0, 8.0, 1.0, 4, 12), (11, 4.0, 4.0, 1.0, 7, 11), (12, 8.0, 8.0, 1.0, 4, 12)]",96,2,6.537999868392944,0.0
172,Experiment 2,5 Layers,27,16.0,"[[(0.0, 16.0)], [(14, 2.0)], [(4, 2), (14, 2.0)], [(14, 2.0)], [(14, 2.0)], [(0.0, 4.0), (7, 7), (15, 1.0)], [(0.0, 4.0), (7, 1), (9, 2), (15, 1.0)], [(0.0, 7.0), (15, 1.0)], [(0.0, 4.0), (5, 3), (13, 1), (15, 1.0)], [(0.0, 8.0), (10, 3), (14, 1)], [(0.0, 10.0), (14, 1)], [(0.0, 12.0), (13, 1)], [(0.0, 13.0)], [(0.0, 16.0)]]","[[16.0], [2.0], [2, 2.0], [2.0], [2.0], [4.0, 7, 1.0], [4.0, 1, 2, 1.0], [7.0, 1.0], [4.0, 3, 1, 1.0], [8.0, 3, 1], [10.0, 1], [12.0, 1], [13.0], [16.0]]","[(0, 0.0, 0.0), (1, 14, 0.875), (2, 12, 0.75), (3, 14, 0.875), (4, 14, 0.875), (5, 4, 0.25), (6, 8, 0.5), (7, 8, 0.5), (8, 7, 0.4375), (9, 4, 0.25), (10, 5, 0.3125), (11, 3, 0.1875), (12, 3, 0.1875), (13, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 12.0, 14.0, 0.8571428571428571, 0, 14), (3, 14.0, 14.0, 1.0, 0, 14), (4, 14.0, 14.0, 1.0, 0, 14), (5, 4.0, 11.0, 0.36363636363636365, 4, 15), (6, 8.0, 11.0, 0.7272727272727273, 4, 15), (7, 8.0, 8.0, 1.0, 7, 15), (8, 7.0, 11.0, 0.6363636363636364, 4, 15), (9, 4.0, 8.0, 0.5, 8, 16), (10, 5.0, 6.0, 0.8333333333333334, 10, 16), (11, 3.0, 4.0, 0.75, 12, 16), (12, 3.0, 3.0, 1.0, 13, 16)]",96,2,45.95300006866455,0.0
173,Experiment 2,6 Layers,27,16.0,"[[(0.0, 16.0)], [(12, 4.0)], [(13, 3.0)], [(13, 3.0)], [(0.0, 2.0), (4, 3), (8, 4), (14, 2.0)], [(0.0, 3.0), (4, 1), (6, 3), (12, 1), (14, 2.0)], [(0.0, 5.0), (8, 2), (11, 2), (14, 2.0)], [(0.0, 3.0), (9, 1), (15, 1.0)], [(0.0, 4.0), (7, 3), (13, 1), (15, 1.0)], [(0.0, 4.0), (5, 1), (12, 1), (15, 1.0)], [(0.0, 7.0), (8, 2), (11, 1), (13, 1)], [(0.0, 10.0), (12, 1), (14, 1)], [(0.0, 8.0), (10, 1), (12, 1)], [(0.0, 16.0)]]","[[16.0], [4.0], [3.0], [3.0], [2.0, 3, 4, 2.0], [3.0, 1, 3, 1, 2.0], [5.0, 2, 2, 2.0], [3.0, 1, 1.0], [4.0, 3, 1, 1.0], [4.0, 1, 1, 1.0], [7.0, 2, 1, 1], [10.0, 1, 1], [8.0, 1, 1], [16.0]]","[(0, 0.0, 0.0), (1, 12, 0.75), (2, 13, 0.8125), (3, 13, 0.8125), (4, 5, 0.3125), (5, 6, 0.375), (6, 5, 0.3125), (7, 11, 0.6875), (8, 7, 0.4375), (9, 9, 0.5625), (10, 5, 0.3125), (11, 4, 0.25), (12, 6, 0.375), (13, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 13.0, 13.0, 1.0, 0, 13), (3, 13.0, 13.0, 1.0, 0, 13), (4, 5.0, 12.0, 0.4166666666666667, 2, 14), (5, 6.0, 11.0, 0.5454545454545454, 3, 14), (6, 5.0, 9.0, 0.5555555555555556, 5, 14), (7, 11.0, 12.0, 0.9166666666666666, 3, 15), (8, 7.0, 11.0, 0.6363636363636364, 4, 15), (9, 9.0, 11.0, 0.8181818181818182, 4, 15), (10, 5.0, 9.0, 0.5555555555555556, 7, 16), (11, 4.0, 6.0, 0.6666666666666666, 10, 16), (12, 6.0, 8.0, 0.75, 8, 16)]",96,2,25.668999910354614,0.0
174,Experiment 2,4 Layers,28,10.0,"[[(0.0, 10.0)], [(8, 2.0)], [(6, 4.0)], [(8, 2.0)], [(8, 2.0)], [(8, 2.0)], [(7, 3.0)], [(0.0, 4.0), (9, 1.0)], [(0.0, 6.0)], [(0.0, 2.0), (7, 1)], [(0.0, 2.0), (5, 1)], [(0.0, 4.0), (7, 1)], [(0.0, 2.0), (9, 1.0)], [(0.0, 10.0)]]","[[10.0], [2.0], [4.0], [2.0], [2.0], [2.0], [3.0], [4.0, 1.0], [6.0], [2.0, 1], [2.0, 1], [4.0, 1], [2.0, 1.0], [10.0]]","[(0, 0.0, 0.0), (1, 8, 0.8), (2, 6, 0.6), (3, 8, 0.8), (4, 8, 0.8), (5, 8, 0.8), (6, 7, 0.7), (7, 5, 0.5), (8, 4, 0.4), (9, 7, 0.7), (10, 7, 0.7), (11, 5, 0.5), (12, 7, 0.7), (13, 0.0, 0.0)]","[(1, 8.0, 8.0, 1.0, 0, 8), (2, 6.0, 6.0, 1.0, 0, 6), (3, 8.0, 8.0, 1.0, 0, 8), (4, 8.0, 8.0, 1.0, 0, 8), (5, 8.0, 8.0, 1.0, 0, 8), (6, 7.0, 7.0, 1.0, 0, 7), (7, 5.0, 5.0, 1.0, 4, 9), (8, 4.0, 4.0, 1.0, 6, 10), (9, 7.0, 8.0, 0.875, 2, 10), (10, 7.0, 8.0, 0.875, 2, 10), (11, 5.0, 6.0, 0.8333333333333334, 4, 10), (12, 7.0, 7.0, 1.0, 2, 9)]",80,2,4.355000019073486,0.0
175,Experiment 2,5 Layers,28,14.0,"[[(0.0, 14.0)], [(12, 2.0)], [(10, 4.0)], [(11, 3.0)], [(12, 2.0)], [(0.0, 2.0), (3, 1), (5, 2), (8, 2), (11, 1), (13, 1.0)], [(0.0, 3.0), (5, 1), (7, 3), (12, 2.0)], [(0.0, 8.0), (9, 1), (11, 3.0)], [(0.0, 7.0), (8, 1), (10, 2), (13, 1.0)], [(0.0, 5.0), (7, 3)], [(0.0, 6.0), (7, 1), (10, 2)], [(0.0, 8.0)], [(0.0, 8.0), (9, 2), (13, 1.0)], [(0.0, 14.0)]]","[[14.0], [2.0], [4.0], [3.0], [2.0], [2.0, 1, 2, 2, 1, 1.0], [3.0, 1, 3, 2.0], [8.0, 1, 3.0], [7.0, 1, 2, 1.0], [5.0, 3], [6.0, 1, 2], [8.0], [8.0, 2, 1.0], [14.0]]","[(0, 0.0, 0.0), (1, 12, 0.8571428571428571), (2, 10, 0.7142857142857143), (3, 11, 0.7857142857142857), (4, 12, 0.8571428571428571), (5, 5, 0.35714285714285715), (6, 5, 0.35714285714285715), (7, 2, 0.14285714285714285), (8, 3, 0.21428571428571427), (9, 6, 0.42857142857142855), (10, 5, 0.35714285714285715), (11, 6, 0.42857142857142855), (12, 3, 0.21428571428571427), (13, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 10.0, 10.0, 1.0, 0, 10), (3, 11.0, 11.0, 1.0, 0, 11), (4, 12.0, 12.0, 1.0, 0, 12), (5, 5.0, 11.0, 0.45454545454545453, 2, 13), (6, 5.0, 9.0, 0.5555555555555556, 3, 12), (7, 2.0, 3.0, 0.6666666666666666, 8, 11), (8, 3.0, 6.0, 0.5, 7, 13), (9, 6.0, 9.0, 0.6666666666666666, 5, 14), (10, 5.0, 8.0, 0.625, 6, 14), (11, 6.0, 6.0, 1.0, 8, 14), (12, 3.0, 5.0, 0.6, 8, 13)]",80,2,8.597000122070312,0.0
176,Experiment 2,6 Layers,28,13.0,"[[(0.0, 13.0)], [(10, 3.0)], [(10, 3.0)], [(10, 3.0)], [(0.0, 1.0), (3, 1), (6, 2), (9, 1), (11, 2.0)], [(0.0, 7.0), (8, 1), (11, 2.0)], [(0.0, 1.0), (2, 1), (5, 1), (8, 2), (11, 2.0)], [(0.0, 2.0), (5, 1), (7, 2), (12, 1.0)], [(0.0, 3.0), (4, 2), (7, 4), (12, 1.0)], [(0.0, 5.0), (6, 1), (9, 1), (12, 1.0)], [(0.0, 3.0), (7, 2)], [(0.0, 4.0), (5, 1), (10, 1)], [(0.0, 7.0), (10, 1)], [(0.0, 13.0)]]","[[13.0], [3.0], [3.0], [3.0], [1.0, 1, 2, 1, 2.0], [7.0, 1, 2.0], [1.0, 1, 1, 2, 2.0], [2.0, 1, 2, 1.0], [3.0, 2, 4, 1.0], [5.0, 1, 1, 1.0], [3.0, 2], [4.0, 1, 1], [7.0, 1], [13.0]]","[(0, 0.0, 0.0), (1, 10, 0.7692307692307693), (2, 10, 0.7692307692307693), (3, 10, 0.7692307692307693), (4, 6, 0.46153846153846156), (5, 3, 0.23076923076923078), (6, 6, 0.46153846153846156), (7, 7, 0.5384615384615384), (8, 3, 0.23076923076923078), (9, 5, 0.38461538461538464), (10, 8, 0.6153846153846154), (11, 7, 0.5384615384615384), (12, 5, 0.38461538461538464), (13, 0.0, 0.0)]","[(1, 10.0, 10.0, 1.0, 0, 10), (2, 10.0, 10.0, 1.0, 0, 10), (3, 10.0, 10.0, 1.0, 0, 10), (4, 6.0, 10.0, 0.6, 1, 11), (5, 3.0, 4.0, 0.75, 7, 11), (6, 6.0, 10.0, 0.6, 1, 11), (7, 7.0, 10.0, 0.7, 2, 12), (8, 3.0, 9.0, 0.3333333333333333, 3, 12), (9, 5.0, 7.0, 0.7142857142857143, 5, 12), (10, 8.0, 10.0, 0.8, 3, 13), (11, 7.0, 9.0, 0.7777777777777778, 4, 13), (12, 5.0, 6.0, 0.8333333333333334, 7, 13)]",80,2,21.105000019073486,0.0
177,Experiment 2,4 Layers,29,11.0,"[[(0.0, 11.0)], [(9, 2.0)], [(8, 3.0)], [(0.0, 1.0), (4, 1), (8, 3.0)], [(9, 2.0)], [(6, 5.0)], [(6, 5.0)], [(0.0, 3.0)], [(0.0, 4.0), (10, 1.0)], [(0.0, 4.0), (10, 1.0)], [(0.0, 3.0)], [(0.0, 3.0)], [(0.0, 4.0), (10, 1.0)], [(0.0, 11.0)]]","[[11.0], [2.0], [3.0], [1.0, 1, 3.0], [2.0], [5.0], [5.0], [3.0], [4.0, 1.0], [4.0, 1.0], [3.0], [3.0], [4.0, 1.0], [11.0]]","[(0, 0.0, 0.0), (1, 9, 0.8181818181818182), (2, 8, 0.7272727272727273), (3, 6, 0.5454545454545454), (4, 9, 0.8181818181818182), (5, 6, 0.5454545454545454), (6, 6, 0.5454545454545454), (7, 8, 0.7272727272727273), (8, 6, 0.5454545454545454), (9, 6, 0.5454545454545454), (10, 8, 0.7272727272727273), (11, 8, 0.7272727272727273), (12, 6, 0.5454545454545454), (13, 0.0, 0.0)]","[(1, 9.0, 9.0, 1.0, 0, 9), (2, 8.0, 8.0, 1.0, 0, 8), (3, 6.0, 7.0, 0.8571428571428571, 1, 8), (4, 9.0, 9.0, 1.0, 0, 9), (5, 6.0, 6.0, 1.0, 0, 6), (6, 6.0, 6.0, 1.0, 0, 6), (7, 8.0, 8.0, 1.0, 3, 11), (8, 6.0, 6.0, 1.0, 4, 10), (9, 6.0, 6.0, 1.0, 4, 10), (10, 8.0, 8.0, 1.0, 3, 11), (11, 8.0, 8.0, 1.0, 3, 11), (12, 6.0, 6.0, 1.0, 4, 10)]",86,2,2.98799991607666,0.0
178,Experiment 2,5 Layers,29,14.0,"[[(0.0, 14.0)], [(11, 3.0)], [(6, 1), (10, 4.0)], [(12, 2.0)], [(12, 2.0)], [(0.0, 3.0), (5, 1), (11, 3.0)], [(0.0, 3.0), (5, 2), (13, 1.0)], [(0.0, 2.0), (3, 7), (13, 1.0)], [(0.0, 3.0), (5, 1), (7, 2), (11, 1), (13, 1.0)], [(0.0, 5.0), (6, 4), (11, 2)], [(0.0, 11.0), (12, 1)], [(0.0, 3.0), (7, 1), (9, 1)], [(0.0, 8.0), (9, 2), (12, 1)], [(0.0, 14.0)]]","[[14.0], [3.0], [1, 4.0], [2.0], [2.0], [3.0, 1, 3.0], [3.0, 2, 1.0], [2.0, 7, 1.0], [3.0, 1, 2, 1, 1.0], [5.0, 4, 2], [11.0, 1], [3.0, 1, 1], [8.0, 2, 1], [14.0]]","[(0, 0.0, 0.0), (1, 11, 0.7857142857142857), (2, 9, 0.6428571428571429), (3, 12, 0.8571428571428571), (4, 12, 0.8571428571428571), (5, 7, 0.5), (6, 8, 0.5714285714285714), (7, 4, 0.2857142857142857), (8, 6, 0.42857142857142855), (9, 3, 0.21428571428571427), (10, 2, 0.14285714285714285), (11, 9, 0.6428571428571429), (12, 3, 0.21428571428571427), (13, 0.0, 0.0)]","[(1, 11.0, 11.0, 1.0, 0, 11), (2, 9.0, 10.0, 0.9, 0, 10), (3, 12.0, 12.0, 1.0, 0, 12), (4, 12.0, 12.0, 1.0, 0, 12), (5, 7.0, 8.0, 0.875, 3, 11), (6, 8.0, 10.0, 0.8, 3, 13), (7, 4.0, 11.0, 0.36363636363636365, 2, 13), (8, 6.0, 10.0, 0.6, 3, 13), (9, 3.0, 9.0, 0.3333333333333333, 5, 14), (10, 2.0, 3.0, 0.6666666666666666, 11, 14), (11, 9.0, 11.0, 0.8181818181818182, 3, 14), (12, 3.0, 6.0, 0.5, 8, 14)]",86,2,10.146999835968018,0.0
179,Experiment 2,6 Layers,29,13.0,"[[(0.0, 13.0)], [(3, 1), (5, 1), (7, 6.0)], [(5, 8.0)], [(4, 3), (8, 5.0)], [(0.0, 1.0), (10, 3.0)], [(0.0, 1.0), (11, 2.0)], [(0.0, 1.0), (11, 2.0)], [(0.0, 3.0), (5, 1), (12, 1.0)], [(0.0, 3.0), (12, 1.0)], [(0.0, 3.0), (9, 1), (12, 1.0)], [(0.0, 8.0)], [(0.0, 6.0), (7, 1)], [(0.0, 6.0), (8, 1)], [(0.0, 13.0)]]","[[13.0], [1, 1, 6.0], [8.0], [3, 5.0], [1.0, 3.0], [1.0, 2.0], [1.0, 2.0], [3.0, 1, 1.0], [3.0, 1.0], [3.0, 1, 1.0], [8.0], [6.0, 1], [6.0, 1], [13.0]]","[(0, 0.0, 0.0), (1, 5, 0.38461538461538464), (2, 5, 0.38461538461538464), (3, 5, 0.38461538461538464), (4, 9, 0.6923076923076923), (5, 10, 0.7692307692307693), (6, 10, 0.7692307692307693), (7, 8, 0.6153846153846154), (8, 9, 0.6923076923076923), (9, 8, 0.6153846153846154), (10, 5, 0.38461538461538464), (11, 6, 0.46153846153846156), (12, 6, 0.46153846153846156), (13, 0.0, 0.0)]","[(1, 5.0, 7.0, 0.7142857142857143, 0, 7), (2, 5.0, 5.0, 1.0, 0, 5), (3, 5.0, 8.0, 0.625, 0, 8), (4, 9.0, 9.0, 1.0, 1, 10), (5, 10.0, 10.0, 1.0, 1, 11), (6, 10.0, 10.0, 1.0, 1, 11), (7, 8.0, 9.0, 0.8888888888888888, 3, 12), (8, 9.0, 9.0, 1.0, 3, 12), (9, 8.0, 9.0, 0.8888888888888888, 3, 12), (10, 5.0, 5.0, 1.0, 8, 13), (11, 6.0, 7.0, 0.8571428571428571, 6, 13), (12, 6.0, 7.0, 0.8571428571428571, 6, 13)]",86,2,9.121999979019165,0.0
180,Experiment 3,3 Layers,0,26.0,"[[(0.0, 26.0)], [(0.0, 26.0)], [(15, 1)], [(0.0, 26.0)], [(0.0, 26.0)]]","[[26.0], [], [1], [], [26.0]]","[(0, 0.0, 0.0), (1, 26, 1.0), (2, 25, 0.9615384615384616), (3, 26, 1.0), (4, 0.0, 0.0)]","[(1, 26.0, 26.0, 1.0, 0, 26), (2, 25.0, 26.0, 0.9615384615384616, 0, 26), (3, 26.0, 26.0, 1.0, 0, 26)]",77,2,3.190999984741211,0.0
181,Experiment 3,4 Layers,0,17.0,"[[(0.0, 17.0)], [(14, 3.0)], [(15, 2.0)], [(15, 2.0)], [(0.0, 4.0)], [(0.0, 6.0), (8, 1), (11, 1), (14, 1)], [(0.0, 3.0), (5, 1), (8, 1)], [(0.0, 17.0)]]","[[17.0], [3.0], [2.0], [2.0], [4.0], [6.0, 1, 1, 1], [3.0, 1, 1], [17.0]]","[(0, 0.0, 0.0), (1, 14, 0.8235294117647058), (2, 15, 0.8823529411764706), (3, 15, 0.8823529411764706), (4, 13, 0.7647058823529411), (5, 8, 0.47058823529411764), (6, 12, 0.7058823529411765), (7, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 15.0, 15.0, 1.0, 0, 15), (3, 15.0, 15.0, 1.0, 0, 15), (4, 13.0, 13.0, 1.0, 4, 17), (5, 8.0, 11.0, 0.7272727272727273, 6, 17), (6, 12.0, 14.0, 0.8571428571428571, 3, 17)]",77,2,1.7070000171661377,0.0
