,experiment,experiment_version,experiment_index,makespan,downtime_over_makespan,downtime_per_machine,usage,active_usage,total_work_content,status,runtime,gap
296,Experiment 4,5 Layers-Batch Size = 45,24,51.0,"[[(0.0, 51.0)], [(48, 3.0)], [(48, 3.0)], [(37, 1), (49, 2.0)], [(0.0, 4.0), (6, 1), (12, 1), (18, 4), (24, 2), (28, 2), (32, 1), (35, 1), (38, 1), (40, 1), (45, 1), (49, 2.0)], [(0.0, 10.0), (12, 3), (17, 2), (21, 12), (35, 3), (44, 2), (50, 1.0)], [(0.0, 10.0), (11, 1), (14, 5), (21, 4), (27, 2), (31, 1), (33, 1), (35, 1), (38, 2), (50, 1.0)], [(0.0, 11.0), (12, 4), (17, 1), (21, 1), (23, 3), (27, 1), (29, 4), (34, 4), (39, 1), (41, 1), (44, 1), (46, 1)], [(0.0, 10.0), (11, 7), (20, 1), (22, 2), (25, 10), (36, 1), (38, 5), (44, 1), (46, 1)], [(0.0, 16.0), (17, 2), (20, 13), (35, 2), (38, 4)], [(0.0, 51.0)]]","[[51.0], [3.0], [3.0], [1, 2.0], [4.0, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 2.0], [10.0, 3, 2, 12, 3, 2, 1.0], [10.0, 1, 5, 4, 2, 1, 1, 1, 2, 1.0], [11.0, 4, 1, 1, 3, 1, 4, 4, 1, 1, 1, 1], [10.0, 7, 1, 2, 10, 1, 5, 1, 1], [16.0, 2, 13, 2, 4], [51.0]]","[(0, 0.0, 0.0), (1, 48, 0.9411764705882353), (2, 48, 0.9411764705882353), (3, 48, 0.9411764705882353), (4, 30, 0.5882352941176471), (5, 18, 0.35294117647058826), (6, 23, 0.45098039215686275), (7, 18, 0.35294117647058826), (8, 13, 0.2549019607843137), (9, 14, 0.27450980392156865), (10, 0.0, 0.0)]","[(1, 48.0, 48.0, 1.0, 0, 48), (2, 48.0, 48.0, 1.0, 0, 48), (3, 48.0, 49.0, 0.9795918367346939, 0, 49), (4, 30.0, 45.0, 0.6666666666666666, 4, 49), (5, 18.0, 40.0, 0.45, 10, 50), (6, 23.0, 40.0, 0.575, 10, 50), (7, 18.0, 40.0, 0.45, 11, 51), (8, 13.0, 41.0, 0.3170731707317073, 10, 51), (9, 14.0, 35.0, 0.4, 16, 51)]",260,2,227.8880000114441,0.0
297,Experiment 4,6 Layers-Batch Size = 15,24,13.0,"[[(0.0, 13.0)], [(6, 7.0)], [(5, 8.0)], [(3, 1), (9, 4.0)], [(0.0, 1.0), (4, 1), (6, 2), (9, 1), (11, 2.0)], [(0.0, 1.0), (10, 3.0)], [(0.0, 1.0), (9, 4.0)], [(0.0, 2.0), (4, 1), (12, 1.0)], [(0.0, 2.0), (12, 1.0)], [(0.0, 3.0), (12, 1.0)], [(0.0, 6.0), (8, 2)], [(0.0, 4.0), (5, 4)], [(0.0, 6.0), (8, 1), (11, 1)], [(0.0, 13.0)]]","[[13.0], [7.0], [8.0], [1, 4.0], [1.0, 1, 2, 1, 2.0], [1.0, 3.0], [1.0, 4.0], [2.0, 1, 1.0], [2.0, 1.0], [3.0, 1.0], [6.0, 2], [4.0, 4], [6.0, 1, 1], [13.0]]","[(0, 0.0, 0.0), (1, 6, 0.46153846153846156), (2, 5, 0.38461538461538464), (3, 8, 0.6153846153846154), (4, 6, 0.46153846153846156), (5, 9, 0.6923076923076923), (6, 8, 0.6153846153846154), (7, 9, 0.6923076923076923), (8, 10, 0.7692307692307693), (9, 9, 0.6923076923076923), (10, 5, 0.38461538461538464), (11, 5, 0.38461538461538464), (12, 5, 0.38461538461538464), (13, 0.0, 0.0)]","[(1, 6.0, 6.0, 1.0, 0, 6), (2, 5.0, 5.0, 1.0, 0, 5), (3, 8.0, 9.0, 0.8888888888888888, 0, 9), (4, 6.0, 10.0, 0.6, 1, 11), (5, 9.0, 9.0, 1.0, 1, 10), (6, 8.0, 8.0, 1.0, 1, 9), (7, 9.0, 10.0, 0.9, 2, 12), (8, 10.0, 10.0, 1.0, 2, 12), (9, 9.0, 9.0, 1.0, 3, 12), (10, 5.0, 7.0, 0.7142857142857143, 6, 13), (11, 5.0, 9.0, 0.5555555555555556, 4, 13), (12, 5.0, 7.0, 0.7142857142857143, 6, 13)]",85,2,2.9630000591278076,0.0
298,Experiment 4,6 Layers-Batch Size = 30,24,26.0,"[[(0.0, 26.0)], [(9, 1), (13, 13.0)], [(9, 1), (11, 1), (13, 13.0)], [(6, 1), (8, 1), (15, 11.0)], [(0.0, 2.0), (4, 2), (9, 1), (12, 1), (14, 12.0)], [(0.0, 1.0), (23, 3.0)], [(0.0, 1.0), (23, 3.0)], [(0.0, 4.0), (10, 1), (18, 8.0)], [(0.0, 3.0), (25, 1.0)], [(0.0, 3.0), (25, 1.0)], [(0.0, 9.0), (10, 5), (17, 3), (22, 4.0)], [(0.0, 6.0), (7, 4), (13, 2)], [(0.0, 10.0), (11, 4), (17, 1)], [(0.0, 26.0)]]","[[26.0], [1, 13.0], [1, 1, 13.0], [1, 1, 11.0], [2.0, 2, 1, 1, 12.0], [1.0, 3.0], [1.0, 3.0], [4.0, 1, 8.0], [3.0, 1.0], [3.0, 1.0], [9.0, 5, 3, 4.0], [6.0, 4, 2], [10.0, 4, 1], [26.0]]","[(0, 0.0, 0.0), (1, 12, 0.46153846153846156), (2, 11, 0.4230769230769231), (3, 13, 0.5), (4, 8, 0.3076923076923077), (5, 22, 0.8461538461538461), (6, 22, 0.8461538461538461), (7, 13, 0.5), (8, 22, 0.8461538461538461), (9, 22, 0.8461538461538461), (10, 5, 0.19230769230769232), (11, 14, 0.5384615384615384), (12, 11, 0.4230769230769231), (13, 0.0, 0.0)]","[(1, 12.0, 13.0, 0.9230769230769231, 0, 13), (2, 11.0, 13.0, 0.8461538461538461, 0, 13), (3, 13.0, 15.0, 0.8666666666666667, 0, 15), (4, 8.0, 12.0, 0.6666666666666666, 2, 14), (5, 22.0, 22.0, 1.0, 1, 23), (6, 22.0, 22.0, 1.0, 1, 23), (7, 13.0, 14.0, 0.9285714285714286, 4, 18), (8, 22.0, 22.0, 1.0, 3, 25), (9, 22.0, 22.0, 1.0, 3, 25), (10, 5.0, 13.0, 0.38461538461538464, 9, 22), (11, 14.0, 20.0, 0.7, 6, 26), (12, 11.0, 16.0, 0.6875, 10, 26)]",175,2,30.55900001525879,0.0
299,Experiment 4,6 Layers-Batch Size = 45,24,38.0,"[[(0.0, 38.0)], [(8, 4), (13, 25.0)], [(13, 1), (18, 1), (20, 4), (25, 13.0)], [(15, 1), (18, 1), (20, 2), (23, 15.0)], [(0.0, 1.0), (3, 2), (6, 1), (12, 3), (16, 4), (21, 2), (25, 13.0)], [(0.0, 1.0), (33, 5.0)], [(0.0, 1.0), (35, 3.0)], [(0.0, 4.0), (6, 2), (23, 1), (26, 2), (32, 6.0)], [(0.0, 3.0), (37, 1.0)], [(0.0, 3.0), (11, 2), (37, 1.0)], [(0.0, 10.0), (11, 4), (17, 1), (19, 5), (25, 2), (28, 2), (31, 2), (34, 4.0)], [(0.0, 7.0), (8, 2), (11, 2), (14, 2), (20, 2), (24, 1), (26, 1)], [(0.0, 7.0), (8, 8), (17, 2), (20, 3), (27, 2)], [(0.0, 38.0)]]","[[38.0], [4, 25.0], [1, 1, 4, 13.0], [1, 1, 2, 15.0], [1.0, 2, 1, 3, 4, 2, 13.0], [1.0, 5.0], [1.0, 3.0], [4.0, 2, 1, 2, 6.0], [3.0, 1.0], [3.0, 2, 1.0], [10.0, 4, 1, 5, 2, 2, 2, 4.0], [7.0, 2, 2, 2, 2, 1, 1], [7.0, 8, 2, 3, 2], [38.0]]","[(0, 0.0, 0.0), (1, 9, 0.23684210526315788), (2, 19, 0.5), (3, 19, 0.5), (4, 12, 0.3157894736842105), (5, 32, 0.8421052631578947), (6, 34, 0.8947368421052632), (7, 23, 0.6052631578947368), (8, 34, 0.8947368421052632), (9, 32, 0.8421052631578947), (10, 8, 0.21052631578947367), (11, 21, 0.5526315789473685), (12, 16, 0.42105263157894735), (13, 0.0, 0.0)]","[(1, 9.0, 13.0, 0.6923076923076923, 0, 13), (2, 19.0, 25.0, 0.76, 0, 25), (3, 19.0, 23.0, 0.8260869565217391, 0, 23), (4, 12.0, 24.0, 0.5, 1, 25), (5, 32.0, 32.0, 1.0, 1, 33), (6, 34.0, 34.0, 1.0, 1, 35), (7, 23.0, 28.0, 0.8214285714285714, 4, 32), (8, 34.0, 34.0, 1.0, 3, 37), (9, 32.0, 34.0, 0.9411764705882353, 3, 37), (10, 8.0, 24.0, 0.3333333333333333, 10, 34), (11, 21.0, 31.0, 0.6774193548387096, 7, 38), (12, 16.0, 31.0, 0.5161290322580645, 7, 38)]",259,2,94.98000001907349,0.0
300,Experiment 4,3 Layers-Batch Size = 15,25,26.0,"[[(0.0, 26.0)], [(0.0, 26.0)], [(0.0, 26.0)], [(12, 1)], [(0.0, 26.0)]]","[[26.0], [], [], [1], [26.0]]","[(0, 0.0, 0.0), (1, 26, 1.0), (2, 26, 1.0), (3, 25, 0.9615384615384616), (4, 0.0, 0.0)]","[(1, 26.0, 26.0, 1.0, 0, 26), (2, 26.0, 26.0, 1.0, 0, 26), (3, 25.0, 26.0, 0.9615384615384616, 0, 26)]",77,2,3.30400013923645,0.0
301,Experiment 4,3 Layers-Batch Size = 30,25,48.0,"[[(0.0, 48.0)], [(0.0, 48.0)], [(21, 1)], [(47, 1.0)], [(0.0, 48.0)]]","[[48.0], [], [1], [1.0], [48.0]]","[(0, 0.0, 0.0), (1, 48, 1.0), (2, 47, 0.9791666666666666), (3, 47, 0.9791666666666666), (4, 0.0, 0.0)]","[(1, 48.0, 48.0, 1.0, 0, 48), (2, 47.0, 48.0, 0.9791666666666666, 0, 48), (3, 47.0, 47.0, 1.0, 0, 47)]",142,2,21.234999895095825,0.0
302,Experiment 4,3 Layers-Batch Size = 45,25,73.0,"[[(0.0, 73.0)], [(0.0, 73.0)], [(0.0, 73.0)], [(72, 1.0)], [(0.0, 73.0)]]","[[73.0], [], [], [1.0], [73.0]]","[(0, 0.0, 0.0), (1, 73, 1.0), (2, 73, 1.0), (3, 72, 0.9863013698630136), (4, 0.0, 0.0)]","[(1, 73.0, 73.0, 1.0, 0, 73), (2, 73.0, 73.0, 1.0, 0, 73), (3, 72.0, 72.0, 1.0, 0, 72)]",218,2,424.67599987983704,0.0
303,Experiment 4,4 Layers-Batch Size = 15,25,16.0,"[[(0.0, 16.0)], [(12, 4.0)], [(14, 2.0)], [(14, 2.0)], [(0.0, 4.0), (8, 1), (11, 1)], [(0.0, 3.0), (6, 1), (12, 1), (15, 1.0)], [(0.0, 4.0)], [(0.0, 16.0)]]","[[16.0], [4.0], [2.0], [2.0], [4.0, 1, 1], [3.0, 1, 1, 1.0], [4.0], [16.0]]","[(0, 0.0, 0.0), (1, 12, 0.75), (2, 14, 0.875), (3, 14, 0.875), (4, 10, 0.625), (5, 10, 0.625), (6, 12, 0.75), (7, 0.0, 0.0)]","[(1, 12.0, 12.0, 1.0, 0, 12), (2, 14.0, 14.0, 1.0, 0, 14), (3, 14.0, 14.0, 1.0, 0, 14), (4, 10.0, 12.0, 0.8333333333333334, 4, 16), (5, 10.0, 12.0, 0.8333333333333334, 3, 15), (6, 12.0, 12.0, 1.0, 4, 16)]",72,2,2.3919999599456787,0.0
304,Experiment 4,4 Layers-Batch Size = 30,25,26.0,"[[(0.0, 26.0)], [(24, 2.0)], [(24, 2.0)], [(18, 2), (22, 4.0)], [(0.0, 3.0), (9, 1), (16, 1)], [(0.0, 2.0), (6, 2), (22, 1), (25, 1.0)], [(0.0, 2.0)], [(0.0, 26.0)]]","[[26.0], [2.0], [2.0], [2, 4.0], [3.0, 1, 1], [2.0, 2, 1, 1.0], [2.0], [26.0]]","[(0, 0.0, 0.0), (1, 24, 0.9230769230769231), (2, 24, 0.9230769230769231), (3, 20, 0.7692307692307693), (4, 21, 0.8076923076923077), (5, 20, 0.7692307692307693), (6, 24, 0.9230769230769231), (7, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 24.0, 24.0, 1.0, 0, 24), (3, 20.0, 22.0, 0.9090909090909091, 0, 22), (4, 21.0, 23.0, 0.9130434782608695, 3, 26), (5, 20.0, 23.0, 0.8695652173913043, 2, 25), (6, 24.0, 24.0, 1.0, 2, 26)]",133,2,31.151000022888184,0.0
305,Experiment 4,4 Layers-Batch Size = 45,25,43.0,"[[(0.0, 43.0)], [(39, 4.0)], [(31, 1), (41, 2.0)], [(41, 2.0)], [(0.0, 6.0), (8, 2), (21, 1), (26, 2), (40, 1)], [(0.0, 4.0), (6, 3), (38, 1)], [(0.0, 3.0), (7, 3), (16, 2), (42, 1.0)], [(0.0, 43.0)]]","[[43.0], [4.0], [1, 2.0], [2.0], [6.0, 2, 1, 2, 1], [4.0, 3, 1], [3.0, 3, 2, 1.0], [43.0]]","[(0, 0.0, 0.0), (1, 39, 0.9069767441860465), (2, 40, 0.9302325581395349), (3, 41, 0.9534883720930233), (4, 31, 0.7209302325581395), (5, 35, 0.813953488372093), (6, 34, 0.7906976744186046), (7, 0.0, 0.0)]","[(1, 39.0, 39.0, 1.0, 0, 39), (2, 40.0, 41.0, 0.975609756097561, 0, 41), (3, 41.0, 41.0, 1.0, 0, 41), (4, 31.0, 37.0, 0.8378378378378378, 6, 43), (5, 35.0, 39.0, 0.8974358974358975, 4, 43), (6, 34.0, 39.0, 0.8717948717948718, 3, 42)]",220,2,265.4500000476837,0.0
306,Experiment 4,5 Layers-Batch Size = 15,25,17.0,"[[(0.0, 17.0)], [(15, 2.0)], [(13, 4.0)], [(12, 5.0)], [(0.0, 6.0), (7, 2), (10, 1), (14, 3.0)], [(0.0, 6.0), (7, 1), (10, 7.0)], [(0.0, 7.0), (14, 1), (16, 1.0)], [(0.0, 8.0), (9, 3), (13, 1), (16, 1.0)], [(0.0, 9.0), (10, 1), (13, 4.0)], [(0.0, 8.0), (12, 1)], [(0.0, 17.0)]]","[[17.0], [2.0], [4.0], [5.0], [6.0, 2, 1, 3.0], [6.0, 1, 7.0], [7.0, 1, 1.0], [8.0, 3, 1, 1.0], [9.0, 1, 4.0], [8.0, 1], [17.0]]","[(0, 0.0, 0.0), (1, 15, 0.8823529411764706), (2, 13, 0.7647058823529411), (3, 12, 0.7058823529411765), (4, 5, 0.29411764705882354), (5, 3, 0.17647058823529413), (6, 8, 0.47058823529411764), (7, 4, 0.23529411764705882), (8, 3, 0.17647058823529413), (9, 8, 0.47058823529411764), (10, 0.0, 0.0)]","[(1, 15.0, 15.0, 1.0, 0, 15), (2, 13.0, 13.0, 1.0, 0, 13), (3, 12.0, 12.0, 1.0, 0, 12), (4, 5.0, 8.0, 0.625, 6, 14), (5, 3.0, 4.0, 0.75, 6, 10), (6, 8.0, 9.0, 0.8888888888888888, 7, 16), (7, 4.0, 8.0, 0.5, 8, 16), (8, 3.0, 4.0, 0.75, 9, 13), (9, 8.0, 9.0, 0.8888888888888888, 8, 17)]",71,2,1.9659998416900635,0.0
307,Experiment 4,5 Layers-Batch Size = 30,25,36.0,"[[(0.0, 36.0)], [(33, 3.0)], [(33, 3.0)], [(11, 1), (15, 1), (24, 12.0)], [(0.0, 6.0), (8, 2), (12, 2), (16, 2), (20, 1), (23, 1), (30, 1), (35, 1.0)], [(0.0, 3.0), (5, 1), (10, 2), (18, 1), (23, 1), (26, 3), (35, 1.0)], [(0.0, 11.0), (12, 2), (15, 2), (18, 1), (21, 1), (23, 1), (25, 1), (27, 9.0)], [(0.0, 18.0), (19, 1), (30, 2)], [(0.0, 7.0), (8, 3), (13, 1), (15, 3), (19, 1), (21, 5), (27, 2), (30, 1), (33, 2)], [(0.0, 21.0), (22, 2), (25, 1), (27, 2), (30, 6.0)], [(0.0, 36.0)]]","[[36.0], [3.0], [3.0], [1, 1, 12.0], [6.0, 2, 2, 2, 1, 1, 1, 1.0], [3.0, 1, 2, 1, 1, 3, 1.0], [11.0, 2, 2, 1, 1, 1, 1, 9.0], [18.0, 1, 2], [7.0, 3, 1, 3, 1, 5, 2, 1, 2], [21.0, 2, 1, 2, 6.0], [36.0]]","[(0, 0.0, 0.0), (1, 33, 0.9166666666666666), (2, 33, 0.9166666666666666), (3, 22, 0.6111111111111112), (4, 20, 0.5555555555555556), (5, 24, 0.6666666666666666), (6, 8, 0.2222222222222222), (7, 15, 0.4166666666666667), (8, 11, 0.3055555555555556), (9, 4, 0.1111111111111111), (10, 0.0, 0.0)]","[(1, 33.0, 33.0, 1.0, 0, 33), (2, 33.0, 33.0, 1.0, 0, 33), (3, 22.0, 24.0, 0.9166666666666666, 0, 24), (4, 20.0, 29.0, 0.6896551724137931, 6, 35), (5, 24.0, 32.0, 0.75, 3, 35), (6, 8.0, 16.0, 0.5, 11, 27), (7, 15.0, 18.0, 0.8333333333333334, 18, 36), (8, 11.0, 29.0, 0.3793103448275862, 7, 36), (9, 4.0, 9.0, 0.4444444444444444, 21, 30)]",170,2,19.82100009918213,0.0
308,Experiment 4,5 Layers-Batch Size = 45,25,54.0,"[[(0.0, 54.0)], [(51, 3.0)], [(48, 6.0)], [(11, 1), (21, 1), (29, 2), (33, 4), (39, 15.0)], [(0.0, 9.0), (10, 1), (13, 1), (15, 1), (18, 1), (21, 1), (26, 2), (30, 1), (47, 1), (50, 1), (53, 1.0)], [(0.0, 4.0), (6, 1), (13, 2), (21, 4), (29, 3), (34, 2), (40, 1), (43, 1), (50, 1), (53, 1.0)], [(0.0, 11.0), (12, 11), (25, 1), (28, 1), (30, 1), (32, 3), (36, 2), (39, 2), (42, 12.0)], [(0.0, 11.0), (13, 1), (15, 3), (19, 5), (26, 3), (30, 1), (33, 1), (37, 1), (39, 1), (42, 2), (51, 2)], [(0.0, 15.0), (16, 7), (24, 4), (29, 4), (36, 1), (38, 4), (44, 1), (46, 1), (52, 1)], [(0.0, 25.0), (26, 6), (33, 4), (38, 5), (44, 1), (46, 2), (49, 5.0)], [(0.0, 54.0)]]","[[54.0], [3.0], [6.0], [1, 1, 2, 4, 15.0], [9.0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1.0], [4.0, 1, 2, 4, 3, 2, 1, 1, 1, 1.0], [11.0, 11, 1, 1, 1, 3, 2, 2, 12.0], [11.0, 1, 3, 5, 3, 1, 1, 1, 1, 2, 2], [15.0, 7, 4, 4, 1, 4, 1, 1, 1], [25.0, 6, 4, 5, 1, 2, 5.0], [54.0]]","[(0, 0.0, 0.0), (1, 51, 0.9444444444444444), (2, 48, 0.8888888888888888), (3, 31, 0.5740740740740741), (4, 34, 0.6296296296296297), (5, 34, 0.6296296296296297), (6, 10, 0.18518518518518517), (7, 23, 0.42592592592592593), (8, 16, 0.2962962962962963), (9, 6, 0.1111111111111111), (10, 0.0, 0.0)]","[(1, 51.0, 51.0, 1.0, 0, 51), (2, 48.0, 48.0, 1.0, 0, 48), (3, 31.0, 39.0, 0.7948717948717948, 0, 39), (4, 34.0, 44.0, 0.7727272727272727, 9, 53), (5, 34.0, 49.0, 0.6938775510204082, 4, 53), (6, 10.0, 31.0, 0.3225806451612903, 11, 42), (7, 23.0, 43.0, 0.5348837209302325, 11, 54), (8, 16.0, 39.0, 0.41025641025641024, 15, 54), (9, 6.0, 24.0, 0.25, 25, 49)]",253,2,69.41599988937378,0.0
309,Experiment 4,6 Layers-Batch Size = 15,25,14.0,"[[(0.0, 14.0)], [(3, 1), (5, 9.0)], [(5, 1), (7, 7.0)], [(5, 2), (8, 6.0)], [(0.0, 1.0), (9, 5.0)], [(0.0, 1.0), (11, 3.0)], [(0.0, 1.0), (3, 1), (7, 1), (9, 5.0)], [(0.0, 3.0), (9, 1), (12, 2.0)], [(0.0, 3.0), (13, 1.0)], [(0.0, 3.0), (8, 2), (11, 3.0)], [(0.0, 7.0), (8, 3), (13, 1.0)], [(0.0, 6.0)], [(0.0, 4.0), (5, 2), (8, 1), (10, 2), (13, 1.0)], [(0.0, 14.0)]]","[[14.0], [1, 9.0], [1, 7.0], [2, 6.0], [1.0, 5.0], [1.0, 3.0], [1.0, 1, 1, 5.0], [3.0, 1, 2.0], [3.0, 1.0], [3.0, 2, 3.0], [7.0, 3, 1.0], [6.0], [4.0, 2, 1, 2, 1.0], [14.0]]","[(0, 0.0, 0.0), (1, 4, 0.2857142857142857), (2, 6, 0.42857142857142855), (3, 6, 0.42857142857142855), (4, 8, 0.5714285714285714), (5, 10, 0.7142857142857143), (6, 6, 0.42857142857142855), (7, 8, 0.5714285714285714), (8, 10, 0.7142857142857143), (9, 6, 0.42857142857142855), (10, 3, 0.21428571428571427), (11, 8, 0.5714285714285714), (12, 4, 0.2857142857142857), (13, 0.0, 0.0)]","[(1, 4.0, 5.0, 0.8, 0, 5), (2, 6.0, 7.0, 0.8571428571428571, 0, 7), (3, 6.0, 8.0, 0.75, 0, 8), (4, 8.0, 8.0, 1.0, 1, 9), (5, 10.0, 10.0, 1.0, 1, 11), (6, 6.0, 8.0, 0.75, 1, 9), (7, 8.0, 9.0, 0.8888888888888888, 3, 12), (8, 10.0, 10.0, 1.0, 3, 13), (9, 6.0, 8.0, 0.75, 3, 11), (10, 3.0, 6.0, 0.5, 7, 13), (11, 8.0, 8.0, 1.0, 6, 14), (12, 4.0, 9.0, 0.4444444444444444, 4, 13)]",79,2,2.4700000286102295,0.0
310,Experiment 4,6 Layers-Batch Size = 30,25,18.0,"[[(0.0, 18.0)], [(14, 4.0)], [(12, 6.0)], [(12, 6.0)], [(0.0, 1.0), (15, 3.0)], [(0.0, 1.0), (15, 3.0)], [(0.0, 1.0), (16, 2.0)], [(0.0, 3.0), (17, 1.0)], [(0.0, 2.0), (17, 1.0)], [(0.0, 3.0), (17, 1.0)], [(0.0, 7.0)], [(0.0, 6.0), (11, 1)], [(0.0, 3.0), (4, 6), (14, 1)], [(0.0, 18.0)]]","[[18.0], [4.0], [6.0], [6.0], [1.0, 3.0], [1.0, 3.0], [1.0, 2.0], [3.0, 1.0], [2.0, 1.0], [3.0, 1.0], [7.0], [6.0, 1], [3.0, 6, 1], [18.0]]","[(0, 0.0, 0.0), (1, 14, 0.7777777777777778), (2, 12, 0.6666666666666666), (3, 12, 0.6666666666666666), (4, 14, 0.7777777777777778), (5, 14, 0.7777777777777778), (6, 15, 0.8333333333333334), (7, 14, 0.7777777777777778), (8, 15, 0.8333333333333334), (9, 14, 0.7777777777777778), (10, 11, 0.6111111111111112), (11, 11, 0.6111111111111112), (12, 8, 0.4444444444444444), (13, 0.0, 0.0)]","[(1, 14.0, 14.0, 1.0, 0, 14), (2, 12.0, 12.0, 1.0, 0, 12), (3, 12.0, 12.0, 1.0, 0, 12), (4, 14.0, 14.0, 1.0, 1, 15), (5, 14.0, 14.0, 1.0, 1, 15), (6, 15.0, 15.0, 1.0, 1, 16), (7, 14.0, 14.0, 1.0, 3, 17), (8, 15.0, 15.0, 1.0, 2, 17), (9, 14.0, 14.0, 1.0, 3, 17), (10, 11.0, 11.0, 1.0, 7, 18), (11, 11.0, 12.0, 0.9166666666666666, 6, 18), (12, 8.0, 15.0, 0.5333333333333333, 3, 18)]",154,2,42.77499985694885,0.0
311,Experiment 4,6 Layers-Batch Size = 45,25,27.0,"[[(0.0, 27.0)], [(24, 3.0)], [(21, 6.0)], [(24, 3.0)], [(0.0, 2.0), (7, 1), (19, 1), (21, 1), (25, 2.0)], [(0.0, 1.0), (3, 1), (22, 5.0)], [(0.0, 2.0), (3, 1), (7, 1), (23, 1), (25, 2.0)], [(0.0, 3.0), (10, 1), (26, 1.0)], [(0.0, 5.0), (7, 1), (21, 1), (26, 1.0)], [(0.0, 5.0), (6, 1), (11, 1), (26, 1.0)], [(0.0, 10.0), (17, 1)], [(0.0, 8.0), (9, 4)], [(0.0, 10.0), (11, 1), (13, 2)], [(0.0, 27.0)]]","[[27.0], [3.0], [6.0], [3.0], [2.0, 1, 1, 1, 2.0], [1.0, 1, 5.0], [2.0, 1, 1, 1, 2.0], [3.0, 1, 1.0], [5.0, 1, 1, 1.0], [5.0, 1, 1, 1.0], [10.0, 1], [8.0, 4], [10.0, 1, 2], [27.0]]","[(0, 0.0, 0.0), (1, 24, 0.8888888888888888), (2, 21, 0.7777777777777778), (3, 24, 0.8888888888888888), (4, 20, 0.7407407407407407), (5, 20, 0.7407407407407407), (6, 20, 0.7407407407407407), (7, 22, 0.8148148148148148), (8, 19, 0.7037037037037037), (9, 19, 0.7037037037037037), (10, 16, 0.5925925925925926), (11, 15, 0.5555555555555556), (12, 14, 0.5185185185185185), (13, 0.0, 0.0)]","[(1, 24.0, 24.0, 1.0, 0, 24), (2, 21.0, 21.0, 1.0, 0, 21), (3, 24.0, 24.0, 1.0, 0, 24), (4, 20.0, 23.0, 0.8695652173913043, 2, 25), (5, 20.0, 21.0, 0.9523809523809523, 1, 22), (6, 20.0, 23.0, 0.8695652173913043, 2, 25), (7, 22.0, 23.0, 0.9565217391304348, 3, 26), (8, 19.0, 21.0, 0.9047619047619048, 5, 26), (9, 19.0, 21.0, 0.9047619047619048, 5, 26), (10, 16.0, 17.0, 0.9411764705882353, 10, 27), (11, 15.0, 19.0, 0.7894736842105263, 8, 27), (12, 14.0, 17.0, 0.8235294117647058, 10, 27)]",234,2,319.3109998703003,0.0
312,Experiment 4,3 Layers-Batch Size = 15,26,27.0,"[[(0.0, 27.0)], [(26, 1.0)], [(26, 1.0)], [(0.0, 27.0)], [(0.0, 27.0)]]","[[27.0], [1.0], [1.0], [], [27.0]]","[(0, 0.0, 0.0), (1, 26, 0.9629629629629629), (2, 26, 0.9629629629629629), (3, 27, 1.0), (4, 0.0, 0.0)]","[(1, 26.0, 26.0, 1.0, 0, 26), (2, 26.0, 26.0, 1.0, 0, 26), (3, 27.0, 27.0, 1.0, 0, 27)]",79,2,3.120000123977661,0.0
313,Experiment 4,3 Layers-Batch Size = 30,26,56.0,"[[(0.0, 56.0)], [(0.0, 56.0)], [(0.0, 56.0)], [(0.0, 56.0)], [(0.0, 56.0)]]","[[56.0], [], [], [], [56.0]]","[(0, 0.0, 0.0), (1, 56, 1.0), (2, 56, 1.0), (3, 56, 1.0), (4, 0.0, 0.0)]","[(1, 56.0, 56.0, 1.0, 0, 56), (2, 56.0, 56.0, 1.0, 0, 56), (3, 56.0, 56.0, 1.0, 0, 56)]",168,2,53.85800004005432,0.0
314,Experiment 4,3 Layers-Batch Size = 45,26,85.0,"[[(0.0, 85.0)], [(0.0, 85.0)], [(0.0, 85.0)], [(0.0, 85.0)], [(0.0, 85.0)]]","[[85.0], [], [], [], [85.0]]","[(0, 0.0, 0.0), (1, 85, 1.0), (2, 85, 1.0), (3, 85, 1.0), (4, 0.0, 0.0)]","[(1, 85.0, 85.0, 1.0, 0, 85), (2, 85.0, 85.0, 1.0, 0, 85), (3, 85.0, 85.0, 1.0, 0, 85)]",255,9,1800.1729998588562,0.5764705882352941
